Customer ID,Customer Name,Customer Segment,Country,Region,State or Province,City,Postal Code,Order ID
2578,Kent Gill,Home Office,United States,South,Alabama,Opelika,36801,88298
2579,Marshall Sutherland,Home Office,United States,South,Alabama,Phenix City,36869,88296
2579,Marshall Sutherland,Home Office,United States,South,Alabama,Phenix City,36869,88297
2583,Wendy Pridgen Pearce,Home Office,United States,Central,Michigan,Holland,49423,89657
2583,Wendy Pridgen Pearce,Home Office,United States,Central,Michigan,Holland,49423,89657
2584,Seth Matthews,Home Office,United States,Central,Michigan,Inkster,48141,89658
2587,Eugene H Walsh,Home Office,United States,Central,Wisconsin,Manitowoc,54220,91166
2587,Eugene H Walsh,Home Office,United States,Central,Wisconsin,Manitowoc,54220,91167
2593,Anne Schultz,Corporate,United States,South,Georgia,Athens,30605,87772
2593,Anne Schultz,Corporate,United States,South,Georgia,Athens,30605,87773
2601,Malcolm French,Corporate,United States,East,New Hampshire,Merrimack,3054,87382
2603,Penny Leach,Corporate,United States,East,New Jersey,Hackensack,7601,87383
2604,Gina Curry,Corporate,United States,East,New Jersey,Iselin,8830,87383
2610,Tommy Lutz,Corporate,United States,West,California,Davis,95616,86118
2613,Anthony Stanley,Corporate,United States,East,New Jersey,Fords,8863,86119
2616,Laurence Hull,Corporate,United States,Central,Michigan,Portage,49002,91495
2617,Gerald Crabtree,Corporate,United States,Central,South Dakota,Aberdeen,57401,91496
2618,Amy Hamrick Melvin,Corporate,United States,East,New York,New York City,10004,46884
2618,Amy Hamrick Melvin,Corporate,United States,East,New York,New York City,10004,46884
2618,Amy Hamrick Melvin,Corporate,United States,East,New York,New York City,10004,46884
2618,Amy Hamrick Melvin,Corporate,United States,East,New York,New York City,10004,34017
2618,Amy Hamrick Melvin,Corporate,United States,East,New York,New York City,10004,34017
2618,Amy Hamrick Melvin,Corporate,United States,East,New York,New York City,10004,53153
2619,Brandon E Shepherd,Corporate,United States,Central,South Dakota,Sioux Falls,57103,88014
2619,Brandon E Shepherd,Corporate,United States,Central,South Dakota,Sioux Falls,57103,88015
2620,Phyllis Little,Corporate,United States,South,Tennessee,Bartlett,38134,88017
2621,Robyn Hayes,Corporate,United States,South,Tennessee,Brentwood,37027,88016
2626,Lillian Fischer,Consumer,United States,West,California,Menlo Park,94025,90927
2628,Danielle P Rao,Corporate,United States,Central,Oklahoma,Moore,73160,85916
2630,Betsy Puckett,Small Business,United States,Central,Oklahoma,Norman,73071,85914
2630,Betsy Puckett,Small Business,United States,Central,Oklahoma,Norman,73071,85914
2630,Betsy Puckett,Small Business,United States,Central,Oklahoma,Norman,73071,85914
2630,Betsy Puckett,Small Business,United States,Central,Oklahoma,Norman,73071,85915
2638,Alicia Wood Shah,Consumer,United States,West,Idaho,Boise,83704,90951
2639,Marianne Connor,Consumer,United States,West,New Mexico,Roswell,88201,90952
2647,Teresa Bishop,Corporate,United States,West,California,Bakersfield,93309,91386
2647,Teresa Bishop,Corporate,United States,West,California,Bakersfield,93309,91386
2649,Leo J Olson,Corporate,United States,East,Maryland,Edgewood,21040,88814
2650,Joanne Chu,Corporate,United States,East,Pennsylvania,Baldwin,15234,88815
2652,Brenda Ross,Consumer,United States,West,California,Bakersfield,93309,89361
2653,Leo Kane,Consumer,United States,Central,Kansas,Derby,67037,89360
2653,Leo Kane,Consumer,United States,Central,Kansas,Derby,67037,89360
2655,Benjamin Lam,Consumer,United States,South,Georgia,Atlanta,30318,86063
2655,Benjamin Lam,Corporate,United States,South,Georgia,Atlanta,30318,86064
2660,Jeffrey Page,Small Business,United States,East,Maine,Gorham,4038,86486
2667,Pat Baker,Home Office,United States,East,Ohio,Lakewood,44107,87831
2667,Pat Baker,Home Office,United States,East,Ohio,Lakewood,44107,87831
2668,Carlos Hanson,Corporate,United States,Central,South Dakota,Rapid City,57701,87830
2668,Carlos Hanson,Corporate,United States,Central,South Dakota,Rapid City,57701,87830
2668,Carlos Hanson,Home Office,United States,Central,South Dakota,Rapid City,57701,87832
2670,Yvonne Mann,Home Office,United States,West,California,Los Angeles,90049,37924
2670,Yvonne Mann,Home Office,United States,West,California,Los Angeles,90049,37924
2671,Lloyd Fuller,Home Office,United States,South,Tennessee,Brentwood,37027,90551
2677,Geoffrey Rivera,Small Business,United States,South,Virginia,Winchester,22601,86633
2677,Geoffrey Rivera,Small Business,United States,South,Virginia,Winchester,22601,86633
2684,Edna Michael,Small Business,United States,South,Florida,Port Charlotte,33952,89146
2684,Edna Michael,Small Business,United States,South,Florida,Port Charlotte,33952,89146
2684,Edna Michael,Small Business,United States,South,Florida,Port Charlotte,33952,89148
2684,Edna Michael,Small Business,United States,South,Florida,Port Charlotte,33952,89148
2684,Edna Michael,Small Business,United States,South,Florida,Port Charlotte,33952,89148
2685,Kathryn Wolfe,Small Business,United States,East,New York,Plainview,11803,89147
2689,Marlene Gray,Home Office,United States,East,New Jersey,Clifton,7011,90624
2693,Lloyd Cannon,Home Office,United States,East,Vermont,Bennington,5201,90624
2696,Sally Dunn,Home Office,United States,South,Alabama,Tuscaloosa,35401,87676
2697,Ricky W Clements,Corporate,United States,South,Alabama,Vestavia Hills,35216,87678
2697,Ricky W Clements,Corporate,United States,South,Alabama,Vestavia Hills,35216,87678
2699,Marcia Greenberg,Corporate,United States,West,Arizona,Bullhead City,86442,87677
2699,Marcia Greenberg,Corporate,United States,West,Arizona,Bullhead City,86442,87679
2704,Juan Gold,Consumer,United States,South,Florida,Pensacola,32503,91407
2704,Juan Gold,Consumer,United States,South,Florida,Pensacola,32503,91408
2709,Stanley Steele,Consumer,United States,East,Maryland,Ellicott City,21042,89240
2709,Stanley Steele,Consumer,United States,East,Maryland,Ellicott City,21042,89240
2713,Lynda Banks,Corporate,United States,Central,Michigan,Kalamazoo,49001,88701
2713,Lynda Banks,Corporate,United States,Central,Michigan,Kalamazoo,49001,88701
2715,Becky Farmer,Corporate,United States,Central,Michigan,Lansing,48911,88702
2718,Caroline Stone,Consumer,United States,Central,Illinois,Lansing,60438,89394
2720,Donna Block,Small Business,United States,South,Georgia,Dalton,30721,88766
2724,Erika Clapp,Home Office,United States,South,Tennessee,Chattanooga,37421,88959
2724,Erika Clapp,Home Office,United States,South,Tennessee,Chattanooga,37421,88959
2725,Katharine Hudson,Home Office,United States,South,Tennessee,Clarksville,37042,88958
2729,Penny O Caldwell,Consumer,United States,West,Washington,Bellingham,98226,88114
2737,Rachel Bates,Small Business,United States,East,Vermont,Rutland,5701,89018
2737,Rachel Bates,Small Business,United States,East,Vermont,Rutland,5701,89019
2738,Sherri Kramer,Small Business,United States,East,Vermont,South Burlington,5403,89017
2741,Megan York,Small Business,United States,West,Idaho,Caldwell,83605,89481
2745,Arnold Gay,Corporate,United States,West,Arizona,Chandler,85224,86184
2747,Brian Grady,Corporate,United States,East,New York,New York City,10115,35200
2747,Brian Grady,Corporate,United States,East,New York,New York City,10115,23751
2750,Allen Nash,Small Business,United States,South,Virginia,Waynesboro,22980,91424
2760,Evan Adkins,Corporate,United States,East,Connecticut,Waterbury,6708,90724
2764,Arnold Johnson,Corporate,United States,East,New Jersey,Hackensack,7601,90724
2765,Tracy Schultz,Corporate,United States,East,New Jersey,Lindenwold,8021,90725
2770,Joel Burnette,Corporate,United States,South,Georgia,Dunwoody,30338,88975
2771,Kevin Wolfe,Corporate,United States,South,Georgia,East Point,30344,88974
2773,Christina Zhu,Corporate,United States,West,California,Dublin,94568,91584
2775,Theodore Rubin,Consumer,United States,Central,Illinois,Franklin Park,60131,91229
2776,April Henson,Consumer,United States,East,Maryland,Gaithersburg,20877,91228
2776,April Henson,Consumer,United States,East,Maryland,Gaithersburg,20877,91228
2778,Alison Jones,Consumer,United States,South,North Carolina,Wilmington,28403,87160
2778,Alison Jones,Consumer,United States,South,North Carolina,Wilmington,28403,87160
2779,Jacob Burgess,Corporate,United States,South,North Carolina,Wilson,27893,87161
2781,Kelly Byers,Consumer,United States,West,Oregon,Woodburn,97071,87162
2781,Kelly Byers,Consumer,United States,West,Oregon,Woodburn,97071,87162
2781,Kelly Byers,Consumer,United States,West,Oregon,Woodburn,97071,87162
2787,Rodney Kearney,Consumer,United States,South,Louisiana,Metairie,70003,91316
2791,Dawn Larson,Corporate,United States,Central,Michigan,Madison Heights,48071,88758
2794,Connie Bunn,Corporate,United States,Central,Iowa,Marshalltown,50158,87554
2794,Connie Bunn,Corporate,United States,Central,Iowa,Marshalltown,50158,87555
2795,Harry Burns,Corporate,United States,Central,Iowa,Mason City,50401,87556
2795,Harry Burns,Corporate,United States,Central,Iowa,Mason City,50401,87556
2795,Harry Burns,Corporate,United States,Central,Iowa,Mason City,50401,87556
2796,Cindy McLeod,Corporate,United States,Central,Iowa,Sioux City,51106,87553
2797,Cameron Kendall,Consumer,United States,East,Pennsylvania,Pittsburgh,15122,87552
2797,Cameron Kendall,Corporate,United States,East,Pennsylvania,Pittsburgh,15122,87553
2801,Jimmy Wang,Home Office,United States,West,Arizona,Chandler,85224,91049
2803,Catherine Dorsey Burnett,Small Business,United States,West,California,East Los Angeles,90022,86227
2803,Catherine Dorsey Burnett,Small Business,United States,West,California,East Los Angeles,90022,86227
2813,Marjorie Burnette,Corporate,United States,South,Tennessee,Cleveland,37311,88819
2817,Paul W French,Corporate,United States,East,Ohio,Newark,43055,89743
2817,Paul W French,Corporate,United States,East,Ohio,Newark,43055,89743
2820,Laurence Simon,Home Office,United States,Central,Missouri,Oakville,63129,87899
2820,Laurence Simon,Home Office,United States,Central,Missouri,Oakville,63129,87900
2823,Max Hurley,Corporate,United States,West,Nevada,North Las Vegas,89031,87240
2825,Carole Rosen,Consumer,United States,West,Idaho,Boise,83701,89497
2825,Carole Rosen,Consumer,United States,West,Idaho,Boise,83701,89497
2828,Monica Howard,Corporate,United States,West,California,El Centro,92243,87720
2828,Monica Howard,Corporate,United States,West,California,El Centro,92243,87721
2833,Tim Connolly,Small Business,United States,Central,Minnesota,Inver Grove Heights,55076,91030
2833,Tim Connolly,Small Business,United States,Central,Minnesota,Inver Grove Heights,55076,91030
2837,Leslie Hawley,Home Office,United States,Central,Oklahoma,Tulsa,74133,89801
2837,Leslie Hawley,Home Office,United States,Central,Oklahoma,Tulsa,74133,89801
2840,Bob Berg,Corporate,United States,South,Florida,North Miami,33161,87884
2840,Bob Berg,Corporate,United States,South,Florida,North Miami,33161,87885
2840,Bob Berg,Corporate,United States,South,Florida,North Miami,33161,87885
2840,Bob Berg,Corporate,United States,South,Florida,North Miami,33161,87885
2847,Vanessa Day,Corporate,United States,South,Tennessee,Collierville,38017,85928
2847,Vanessa Day,Corporate,United States,South,Tennessee,Collierville,38017,85928
2847,Vanessa Day,Corporate,United States,South,Tennessee,Collierville,38017,85928
2848,Eileen Dalton,Corporate,United States,South,Tennessee,Columbia,38401,85929
2851,Annie Sherrill,Consumer,United States,Central,Texas,Odessa,79762,86454
2855,Vicki Womble,Corporate,United States,West,Washington,Des Moines,98198,87316
2855,Vicki Womble,Corporate,United States,West,Washington,Des Moines,98198,87316
2855,Vicki Womble,Consumer,United States,West,Washington,Des Moines,98198,87317
2858,Jerry Webster,Corporate,United States,South,Florida,Fruit Cove,32259,88279
2858,Jerry Webster,Corporate,United States,South,Florida,Fruit Cove,32259,88282
2858,Jerry Webster,Corporate,United States,South,Florida,Fruit Cove,32259,88282
2858,Jerry Webster,Corporate,United States,South,Florida,Fruit Cove,32259,88282
2859,Brad H Blake,Corporate,United States,South,Florida,Gainesville,32601,88281
2861,Dwight Robinson,Corporate,United States,Central,Kansas,Hays,67601,88280
2862,Carrie High,Corporate,United States,Central,Nebraska,La Vista,68128,88278
2865,Roberta Mitchell,Corporate,United States,Central,Texas,Paris,75460,90871
2865,Roberta Mitchell,Corporate,United States,Central,Texas,Paris,75460,90871
2867,Dana Teague,Corporate,United States,East,District of Columbia,Washington,20016,11013
2868,Eugene Clayton,Corporate,United States,West,Washington,Edmonds,98026,85826
2868,Eugene Clayton,Corporate,United States,West,Washington,Edmonds,98026,85827
2868,Eugene Clayton,Corporate,United States,West,Washington,Edmonds,98026,85828
2873,Benjamin Gunter,Small Business,United States,South,Florida,Hialeah,33012,89872
2873,Benjamin Gunter,Small Business,United States,South,Florida,Hialeah,33012,89872
2874,Marian Willis,Home Office,United States,Central,Nebraska,La Vista,68128,89873
2874,Marian Willis,Home Office,United States,Central,Nebraska,La Vista,68128,89874
2874,Marian Willis,Home Office,United States,Central,Nebraska,La Vista,68128,89874
2877,Shannon Aldridge,Consumer,United States,East,Ohio,North Olmsted,44070,91492
2878,Susan Carroll Berman,Consumer,United States,West,Washington,Seattle,98107,54369
2880,Grace Black,Small Business,United States,South,Florida,North Miami Beach,33160,88626
2880,Grace Black,Small Business,United States,South,Florida,North Miami Beach,33160,88627
2882,Andrew Gonzalez,Consumer,United States,South,North Carolina,Charlotte,28206,55300
2882,Andrew Gonzalez,Consumer,United States,South,North Carolina,Charlotte,28206,55300
2882,Andrew Gonzalez,Consumer,United States,South,North Carolina,Charlotte,28206,55300
2882,Andrew Gonzalez,Consumer,United States,South,North Carolina,Charlotte,28206,16676
2882,Andrew Gonzalez,Consumer,United States,South,North Carolina,Charlotte,28206,4839
2882,Andrew Gonzalez,Consumer,United States,South,North Carolina,Charlotte,28206,21958
2882,Andrew Gonzalez,Consumer,United States,South,North Carolina,Charlotte,28206,40224
2882,Andrew Gonzalez,Consumer,United States,South,North Carolina,Charlotte,28206,50917
2883,Stuart Sharma,Consumer,United States,East,Ohio,North Olmsted,44070,87632
2884,Stuart C Robinson,Consumer,United States,East,Ohio,North Ridgeville,44039,87631
2884,Stuart C Robinson,Consumer,United States,East,Ohio,North Ridgeville,44039,87633
2885,Gary Frazier,Consumer,United States,East,Ohio,North Royalton,44133,87634
2886,Gretchen McKinney,Consumer,United States,East,Ohio,Parma,44134,87630
2886,Gretchen McKinney,Consumer,United States,East,Ohio,Parma,44134,87630
2886,Gretchen McKinney,Consumer,United States,East,Ohio,Parma,44134,87630
2892,Benjamin Porter,Consumer,United States,Central,Michigan,Livonia,48154,90011
2893,Kathryn Tate,Consumer,United States,Central,Michigan,Madison Heights,48071,90011
2896,Anna Ellis,Home Office,United States,Central,Minnesota,Mankato,56001,86925
2896,Anna Ellis,Home Office,United States,Central,Minnesota,Mankato,56001,86927
2897,Betty Giles,Home Office,United States,Central,Minnesota,Maple Grove,55369,86926
2897,Betty Giles,Home Office,United States,Central,Minnesota,Maple Grove,55369,86926
2903,Frances Powers,Small Business,United States,East,Ohio,Reynoldsburg,43068,87374
2908,Robyn Lyon,Home Office,United States,East,Ohio,Garfield Heights,44125,88156
2908,Robyn Lyon,Home Office,United States,East,Ohio,Garfield Heights,44125,88156
2908,Robyn Lyon,Home Office,United States,East,Ohio,Garfield Heights,44125,88157
2908,Robyn Lyon,Home Office,United States,East,Ohio,Garfield Heights,44125,88157
2912,Hannah Carver,Home Office,United States,Central,North Dakota,Grand Forks,58201,87396
2912,Hannah Carver,Home Office,United States,Central,North Dakota,Grand Forks,58201,87396
2920,Ernest Peele,Home Office,United States,Central,Illinois,Chicago,60603,59365
2923,Lynne Griffith,Consumer,United States,East,Maryland,Hagerstown,21740,86592
2924,Courtney Nelson,Consumer,United States,East,Maryland,Laurel,20707,86591
2924,Courtney Nelson,Consumer,United States,East,Maryland,Laurel,20707,86591
2928,Leslie Woodard,Consumer,United States,South,South Carolina,Charleston,29418,90218
2928,Leslie Woodard,Consumer,United States,South,South Carolina,Charleston,29418,90218
2931,Faye Hanna,Small Business,United States,West,California,El Dorado Hills,95630,87619
2932,Phyllis Hull,Small Business,United States,East,Connecticut,Stratford,6614,87620
2935,Shirley Riley,Small Business,United States,East,Massachusetts,Boston,2215,87617
2938,Laurie Case Daniel,Small Business,United States,East,Massachusetts,Stoneham,2180,87620
2941,Leah Pollock,Small Business,United States,East,New Jersey,Morristown,7960,87618
2944,Elsie Lane,Corporate,United States,Central,Michigan,Midland,48640,90309
2947,Kathy Turner,Consumer,United States,East,New York,Depew,14043,87511
2951,Jordan Womble,Corporate,United States,Central,Kansas,Hays,67601,91397
2951,Jordan Womble,Corporate,United States,Central,Kansas,Hays,67601,91397
2952,Thelma Murray,Corporate,United States,East,Ohio,Grove City,43123,91398
2954,William Sharma,Consumer,United States,Central,Minnesota,Maplewood,55119,86427
2957,Francis I Davis,Corporate,United States,Central,Wisconsin,Milwaukee,53209,90264
2958,Ellen Sparks,Corporate,United States,Central,Wisconsin,Neenah,54956,90265
2960,Allan Dickinson,Corporate,United States,South,Arkansas,Van Buren,72956,90646
2962,Leonard Strauss,Consumer,United States,West,Colorado,Louisville,80027,88611
2963,Frances Johnson,Consumer,United States,East,Maryland,Middle River,21220,88612
2964,Kathy Hinton,Consumer,United States,East,Ohio,Mount Vernon,43050,88610
2968,Miriam Bowman,Small Business,United States,South,Florida,Hollywood,33021,86085
2968,Miriam Bowman,Small Business,United States,South,Florida,Hollywood,33021,86085
2968,Miriam Bowman,Small Business,United States,South,Florida,Hollywood,33021,86086
2973,Sally Liu,Home Office,United States,Central,Wisconsin,New Berlin,53151,87186
2973,Sally Liu,Home Office,United States,Central,Wisconsin,New Berlin,53151,87186
2973,Sally Liu,Home Office,United States,Central,Wisconsin,New Berlin,53151,87187
2976,Fred Barber,Small Business,United States,Central,Wisconsin,Oak Creek,53154,89047
2979,Lloyd Dolan,Corporate,United States,Central,North Dakota,Dickinson,58601,86544
2979,Lloyd Dolan,Corporate,United States,Central,North Dakota,Dickinson,58601,86545
2979,Lloyd Dolan,Corporate,United States,Central,North Dakota,Dickinson,58601,86545
2979,Lloyd Dolan,Corporate,United States,Central,North Dakota,Dickinson,58601,86546
2980,Joanna Kenney,Corporate,United States,East,Ohio,Sandusky,44870,86544
2980,Joanna Kenney,Corporate,United States,East,Ohio,Sandusky,44870,86544
2980,Joanna Kenney,Corporate,United States,East,Ohio,Sandusky,44870,86547
2980,Joanna Kenney,Corporate,United States,East,Ohio,Sandusky,44870,86548
2987,Natalie Watts,Home Office,United States,Central,Iowa,West Des Moines,50265,91180
2987,Natalie Watts,Home Office,United States,Central,Iowa,West Des Moines,50265,91180
2991,Sean Herbert,Home Office,United States,Central,Wisconsin,Racine,53402,91466
2992,Lindsay Webb,Home Office,United States,Central,Wisconsin,Sheboygan,53081,91466
2999,Kim McCarthy,Consumer,United States,Central,Michigan,Oak Park,48237,87041
3000,Priscilla Allen,Consumer,United States,Central,Michigan,Pontiac,48342,87042
3001,Anthony Foley,Consumer,United States,Central,Michigan,Port Huron,48060,87043
3003,Roy Rouse,Home Office,United States,West,Idaho,Coeur D Alene,83814,91586
3004,Maurice Everett,Corporate,United States,West,California,Los Angeles,90049,54949
3004,Maurice Everett,Corporate,United States,West,California,Los Angeles,90049,54949
3005,Teresa Watts,Corporate,United States,West,Idaho,Coeur D Alene,83814,91389
3006,Thomas Spence,Corporate,United States,West,Idaho,Idaho Falls,83402,91388
3006,Thomas Spence,Corporate,United States,West,Idaho,Idaho Falls,83402,91388
3008,Penny Rich,Home Office,United States,Central,Minnesota,Minnetonka Mills,55343,89414
3008,Penny Rich,Home Office,United States,Central,Minnesota,Minnetonka Mills,55343,89415
3011,Tammy Raynor,Corporate,United States,East,Massachusetts,Boston,2113,56486
3011,Tammy Raynor,Corporate,United States,East,Massachusetts,Boston,2113,7623
3011,Tammy Raynor,Corporate,United States,East,Massachusetts,Boston,2113,7623
3011,Tammy Raynor,Corporate,United States,East,Massachusetts,Boston,2113,7623
3012,Annie Livingston,Corporate,United States,East,New York,Rochester,14609,86346
3012,Annie Livingston,Corporate,United States,East,New York,Rochester,14609,86346
3012,Annie Livingston,Corporate,United States,East,New York,Rochester,14609,86346
3017,Melvin Benton,Corporate,United States,West,California,Encinitas,92024,89071
3017,Melvin Benton,Corporate,United States,West,California,Encinitas,92024,89071
3035,Tina Evans,Home Office,United States,Central,Illinois,Lombard,60148,89128
3035,Tina Evans,Home Office,United States,Central,Illinois,Lombard,60148,89128
3036,Edith Reynolds,Home Office,United States,Central,North Dakota,Mandan,58554,89129
3036,Edith Reynolds,Home Office,United States,Central,North Dakota,Mandan,58554,89129
3036,Edith Reynolds,Home Office,United States,Central,North Dakota,Mandan,58554,89129
3036,Edith Reynolds,Home Office,United States,Central,North Dakota,Mandan,58554,89130
3041,Carrie Duke,Corporate,United States,Central,Kansas,Garden City,67846,86102
3041,Carrie Duke,Corporate,United States,Central,Kansas,Garden City,67846,86102
3042,Tara Gold,Small Business,United States,Central,Kansas,Hutchinson,67501,86101
3045,Jordan Beard,Small Business,United States,Central,Kansas,Leavenworth,66048,86104
3046,Andrew Pearce,Small Business,United States,Central,Kansas,Leawood,66209,86103
3048,Tracy G Starr,Corporate,United States,West,California,Berkeley,94704,89789
3053,Robin Tyler,Corporate,United States,South,Kentucky,Murray,42071,86662
3063,Ann Steele,Consumer,United States,West,Washington,Kirkland,98034,88447
3063,Ann Steele,Consumer,United States,West,Washington,Kirkland,98034,88447
3063,Ann Steele,Consumer,United States,West,Washington,Kirkland,98034,88449
3064,Clarence Crowder,Consumer,United States,West,Washington,Lacey,98503,88448
3067,Carole Miller,Consumer,United States,East,Ohio,Austintown,44515,91376
3069,Tiffany Merrill,Consumer,United States,Central,Minnesota,Oakdale,55128,88191
3069,Tiffany Merrill,Consumer,United States,Central,Minnesota,Oakdale,55128,88191
3069,Tiffany Merrill,Consumer,United States,Central,Minnesota,Oakdale,55128,88192
3075,Gordon Brandt,Corporate,United States,West,California,Los Angeles,90061,14756
3076,Peter Hardy,Small Business,United States,East,Ohio,Stow,44224,88241
3077,Lynne Reid,Small Business,United States,East,Ohio,Strongsville,44136,88239
3078,Kate McKenna,Small Business,United States,East,Ohio,Toledo,43615,88240
3078,Kate McKenna,Small Business,United States,East,Ohio,Toledo,43615,88240
3079,Andrew Levine,Small Business,United States,East,Pennsylvania,Philadelphia,19112,41253
3079,Andrew Levine,Small Business,United States,East,Pennsylvania,Philadelphia,19112,53476
3079,Andrew Levine,Small Business,United States,East,Pennsylvania,Philadelphia,19112,53476
3079,Andrew Levine,Small Business,United States,East,Pennsylvania,Philadelphia,19112,53476
3079,Andrew Levine,Small Business,United States,East,Pennsylvania,Philadelphia,19112,53476
3079,Andrew Levine,Small Business,United States,East,Pennsylvania,Philadelphia,19112,12480
3079,Andrew Levine,Small Business,United States,East,Pennsylvania,Philadelphia,19112,48483
3084,Debbie Hsu,Small Business,United States,West,Washington,Lacey,98503,89879
3084,Debbie Hsu,Small Business,United States,West,Washington,Lacey,98503,89880
3084,Debbie Hsu,Small Business,United States,West,Washington,Lacey,98503,89880
3086,Ted Durham,Consumer,United States,South,Florida,North Port,34287,88380
3089,Sandy Cannon,Corporate,United States,Central,Kansas,Leawood,66209,91219
3095,Milton Lindsay,Consumer,United States,East,Ohio,Hamilton,45011,86220
3096,Mike Howard,Consumer,United States,East,Ohio,Hilliard,43026,86221
3096,Mike Howard,Consumer,United States,East,Ohio,Hilliard,43026,86221
3096,Mike Howard,Consumer,United States,East,Ohio,Hilliard,43026,86221
3096,Mike Howard,Consumer,United States,East,Ohio,Hilliard,43026,86222
3098,Lorraine Boykin,Consumer,United States,East,New York,Shirley,11967,89314
3098,Lorraine Boykin,Consumer,United States,East,New York,Shirley,11967,89315
3098,Lorraine Boykin,Consumer,United States,East,New York,Shirley,11967,89316
3100,Gladys Holloway,Consumer,United States,South,Florida,Oakland Park,33334,89988
3105,Lawrence Hester,Home Office,United States,South,Kentucky,Murray,42071,86327
3105,Lawrence Hester,Home Office,United States,South,Kentucky,Murray,42071,86327
3105,Lawrence Hester,Home Office,United States,South,Kentucky,Murray,42071,86327
3106,Alexander O'Brien,Home Office,United States,Central,Texas,Houston,77041,548
3106,Alexander O'Brien,Home Office,United States,Central,Texas,Houston,77041,548
3106,Alexander O'Brien,Home Office,United States,Central,Texas,Houston,77041,548
3113,Wayne English,Corporate,United States,South,Louisiana,New Iberia,70560,86860
3113,Wayne English,Corporate,United States,South,Louisiana,New Iberia,70560,86860
3113,Wayne English,Corporate,United States,South,Louisiana,New Iberia,70560,86860
3119,Jay Hubbard,Corporate,United States,South,Florida,Orlando,32839,86432
3120,Daniel Christian,Home Office,United States,South,Louisiana,New Orleans,70117,90160
3123,Jamie Manning,Home Office,United States,Central,Illinois,Melrose Park,60160,87287
3124,Neil Barbee,Home Office,United States,Central,Illinois,Moline,61265,87286
3125,Guy McDonald,Home Office,United States,Central,Illinois,Mount Prospect,60056,87285
3128,Cathy Burgess,Small Business,United States,South,Louisiana,Shreveport,71109,89810
3132,Anita Kang,Corporate,United States,Central,Illinois,Mundelein,60060,86790
3132,Anita Kang,Corporate,United States,Central,Illinois,Mundelein,60060,86794
3133,Kristine Singleton,Corporate,United States,Central,Illinois,Naperville,60540,86789
3133,Kristine Singleton,Corporate,United States,Central,Illinois,Naperville,60540,86789
3133,Kristine Singleton,Corporate,United States,Central,Illinois,Naperville,60540,86792
3133,Kristine Singleton,Corporate,United States,Central,Illinois,Naperville,60540,86792
3133,Kristine Singleton,Corporate,United States,Central,Illinois,Naperville,60540,86792
3133,Kristine Singleton,Corporate,United States,Central,Illinois,Naperville,60540,86792
3136,Lee Hancock,Consumer,United States,East,Maine,Sanford,4073,86791
3137,Alison Sharp,Corporate,United States,East,New Hampshire,Laconia,3246,86795
3138,Herbert Donnelly Swanson,Corporate,United States,East,New Hampshire,Londonderry,3053,86796
3139,David Powell,Home Office,United States,East,New Jersey,Cranford,7016,86793
3141,Jerome McIntosh,Consumer,United States,Central,Texas,Pasadena,77506,86369
3141,Jerome McIntosh,Consumer,United States,Central,Texas,Pasadena,77506,86369
3143,Neil Song,Consumer,United States,Central,Texas,Pflugerville,78660,86368
3146,Maureen Stout,Corporate,United States,Central,Texas,Pharr,78577,85850
3146,Maureen Stout,Corporate,United States,Central,Texas,Pharr,78577,85850
3148,Leroy Field,Corporate,United States,West,Idaho,Post Falls,83854,89716
3149,Harriet Moore,Corporate,United States,West,Idaho,Rexburg,83440,89716
3151,Glenda Hunter,Corporate,United States,West,California,Twentynine Palms,92277,88543
3151,Glenda Hunter,Corporate,United States,West,California,Twentynine Palms,92277,88544
3151,Glenda Hunter,Corporate,United States,West,California,Twentynine Palms,92277,88544
3151,Glenda Hunter,Corporate,United States,West,California,Twentynine Palms,92277,88545
3151,Glenda Hunter,Home Office,United States,West,California,Twentynine Palms,92277,88546
3151,Glenda Hunter,Corporate,United States,West,California,Twentynine Palms,92277,88547
3151,Glenda Hunter,Corporate,United States,West,California,Twentynine Palms,92277,88548
3154,Faye Manning,Corporate,United States,South,Florida,Saint Petersburg,33710,86899
3154,Faye Manning,Consumer,United States,South,Florida,Saint Petersburg,33710,86900
3154,Faye Manning,Corporate,United States,South,Florida,Saint Petersburg,33710,86901
3155,Julian Keith Mayer,Corporate,United States,South,Florida,Sanford,32771,86898
3155,Julian Keith Mayer,Corporate,United States,South,Florida,Sanford,32771,86899
3155,Julian Keith Mayer,Corporate,United States,South,Florida,Sanford,32771,86899
3155,Julian Keith Mayer,Consumer,United States,South,Florida,Sanford,32771,86902
3167,Ray Silverman,Corporate,United States,South,Florida,Ponte Vedra Beach,32004,86491
3167,Ray Silverman,Corporate,United States,South,Florida,Ponte Vedra Beach,32004,86491
3167,Ray Silverman,Corporate,United States,South,Florida,Ponte Vedra Beach,32004,86491
3169,Janice Boswell,Small Business,United States,South,Florida,Port Orange,32127,86490
3170,Lawrence Haas,Corporate,United States,South,Florida,Port Saint Lucie,34952,86489
3176,Jackie McCullough,Consumer,United States,South,Florida,Jacksonville,32216,90820
3176,Jackie McCullough,Consumer,United States,South,Florida,Jacksonville,32216,90821
3176,Jackie McCullough,Consumer,United States,South,Florida,Jacksonville,32216,90821
3177,Laurie Petty,Consumer,United States,South,Florida,Jupiter,33458,90818
